time;thumb.bend;thumb.pressure;index.bend;index.pressure;middle.bend;middle.pressure;ring.bend;ring.pressure;little.bend;little.pressure;emg;imu
0.3550081;23;4837;5429;18;5668;42;5152;35;5728;573;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3600082;15;4837;5428;22;5664;42;5152;42;5724;577;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3650084;26;4836;5432;22;5665;46;5152;42;5732;576;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3700085;26;4845;5429;26;5673;43;5152;35;5724;577;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3750086;27;4837;5429;14;5668;43;5141;39;5725;576;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3800087;18;4836;5425;15;5669;43;5144;42;5725;569;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3850088;23;4833;5433;19;5665;42;5152;42;5721;569;1273;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3900089;22;4840;5429;22;5668;46;5152;43;5725;569;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.395009;23;4837;5428;18;5669;46;5152;38;5721;573;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4000092;22;4840;5429;22;5665;34;5152;42;5725;576;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4050093;26;4841;5433;27;5669;50;5152;43;5732;572;1280;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4100094;22;4833;5428;23;5665;42;5152;43;5724;569;1280;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4150095;23;4837;5429;34;5665;46;5140;42;5728;569;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4200096;19;4837;5429;22;5668;42;5152;39;5732;576;1369;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4250097;27;4840;5428;27;5673;50;5152;39;5725;569;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4300098;23;4840;5432;31;5673;43;5140;42;5728;573;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.43501;27;4840;5429;23;5668;46;5152;38;5729;572;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4400101;22;4840;5429;31;5668;42;5144;43;5728;572;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4450102;23;4841;5429;18;5665;43;5152;43;5729;564;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4500103;30;4837;5425;23;5665;38;5152;46;5724;569;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4550104;23;4836;5428;30;5668;50;5141;39;5728;576;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4600105;23;4837;5425;23;5665;42;5152;39;5728;573;1297;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4650106;27;4836;5428;30;5665;39;5140;42;5724;577;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4700108;22;4840;5432;34;5672;50;5137;46;5724;572;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4750109;27;4841;5428;26;5672;47;5152;35;5728;573;1316;480;19;-232;1955;-705;-4207;15698;0;0;0
0.480011;26;4841;5425;23;5669;54;5152;42;5728;576;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4850111;22;4840;5429;26;5672;43;5152;35;5728;577;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4900112;22;4833;5436;22;5669;50;5140;42;5725;568;1277;480;19;-232;1955;-705;-4207;15698;0;0;0
0.4950113;22;4841;5428;26;5665;42;5152;39;5728;577;1284;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5000114;26;4848;5429;23;5664;43;5152;39;5728;572;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5050116;27;4837;5428;34;5673;39;5152;46;5728;576;1297;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5100117;27;4840;5436;23;5668;39;5152;39;5725;573;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5150118;30;4840;5429;27;5665;39;5152;42;5725;576;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5200119;27;4837;5428;27;5665;47;5152;38;5729;577;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.525012;26;4837;5428;19;5668;46;5140;34;5725;576;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5300121;23;4829;5429;39;5673;42;5152;42;5728;565;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5350122;30;4837;5428;26;5668;39;5141;42;5728;577;1317;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5400124;19;4837;5432;22;5668;38;5152;42;5725;569;1305;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5450125;26;4841;5425;18;5672;43;5152;39;5728;573;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5500126;27;4840;5425;26;5669;43;5140;46;5725;568;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5550127;23;4837;5429;22;5665;50;5140;43;5729;573;1316;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5600128;18;4836;5432;27;5672;50;5152;50;5725;573;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5650129;30;4841;5429;26;5677;50;5152;38;5725;576;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
0.570013;30;4844;5432;27;5672;47;5152;43;5724;572;1316;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5750132;27;4840;5428;18;5664;43;5152;39;5721;572;1317;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5800133;18;4840;5432;10;5665;50;5152;38;5728;573;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5850134;19;4837;5428;19;5665;50;5152;39;5729;576;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5900135;23;4833;5432;22;5669;46;5152;42;5724;572;1309;480;19;-232;1955;-705;-4207;15698;0;0;0
0.5950136;19;4837;5425;23;5668;43;5152;39;5721;572;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6000137;27;4837;5432;26;5668;39;5152;39;5729;580;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6050138;15;4840;5428;23;5664;43;5152;38;5725;576;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
0.610014;26;4832;5428;19;5669;50;5152;42;5729;576;1320;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6150141;19;4837;5429;26;5673;39;5152;39;5721;576;1317;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6200142;23;4837;5424;23;5672;43;5152;42;5729;565;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6250143;26;4837;5429;2;5664;50;5152;35;5728;572;1312;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6300144;27;4848;5429;19;5672;43;5152;38;5729;572;1309;480;19;-232;1955;-705;-4207;15698;0;0;0
